big_type_code,big_type_name,middle_type_code,middle_type_name,small_type_code,small_item_name,item_code,item_name
2,加工食品类,201,拼盘类,20101,拼盘类,215169,贝贝果餐盒
2,加工食品类,201,拼盘类,20101,拼盘类,215179,特价套餐
2,加工食品类,205,水果茶类,20501,水果茶类,215189,快乐水果杯
2,加工食品类,201,拼盘类,20101,拼盘类,215199,大三格果盘-果虫
1,鲜果类,112,杂果类,11224,枇杷果,215200020000550006,B级-枇杷果 标准装550g
2,加工食品类,201,拼盘类,20101,拼盘类,215209,小三格果盘-果虫
2,加工食品类,201,拼盘类,20101,拼盘类,215219,两格果盘-果虫
2,加工食品类,201,拼盘类,20101,拼盘类,215229,五格果盘-果虫
2,加工食品类,201,拼盘类,20101,拼盘类,215239,果盘（果虫5号）
2,加工食品类,202,沙拉类,20201,沙拉类,215249,乳香水果沙拉
2,加工食品类,201,拼盘类,20101,拼盘类,215259,果盘（果虫6号）
2,加工食品类,204,甜品类,20401,果冰类,215269,百果甜品
2,加工食品类,201,拼盘类,20101,拼盘类,215279,果盘（果虫7号）
2,加工食品类,201,拼盘类,20101,拼盘类,215289,杯装果盘-果虫
2,加工食品类,201,拼盘类,20101,拼盘类,215299,纯果盘-果虫
2,加工食品类,201,拼盘类,20101,拼盘类,215309,果盘（果虫2号B）
2,加工食品类,201,拼盘类,20101,拼盘类,215319,果盘（果虫3号C）
2,加工食品类,201,拼盘类,20101,拼盘类,215329,纯水果拼盘
2,加工食品类,201,拼盘类,20101,拼盘类,215339,水果派对套餐
2,加工食品类,203,果饮类,20301,果汁类,215349,凤梨苹果汁
2,加工食品类,203,果饮类,20301,果汁类,215359,芒果慕斯
2,加工食品类,203,果饮类,20301,果汁类,215369,牛油果酸奶慕斯
2,加工食品类,201,拼盘类,20101,拼盘类,215379,鲜切-200g综合杯
2,加工食品类,201,拼盘类,20101,拼盘类,215389,鲜切-120g哈密瓜红提
2,加工食品类,201,拼盘类,20101,拼盘类,215399,鲜切-120g凤梨红提
1,鲜果类,112,杂果类,11249,山楂（鲜果）,215400020000350002,B级-山楂 标准装350g
1,鲜果类,112,杂果类,11249,山楂（鲜果）,215400020000500003,B级-山楂标准装500g
2,加工食品类,203,果饮类,20301,果汁类,216019,鲜纯西瓜汁
2,加工食品类,203,果饮类,20301,果汁类,216029,纯哈密瓜汁（1）
2,加工食品类,203,果饮类,20301,果汁类,216039,奇异果复合汁（广）
2,加工食品类,203,果饮类,20301,果汁类,216059,鲜纯橙汁
2,加工食品类,203,果饮类,20301,果汁类,216069,鲜纯苹果汁
2,加工食品类,203,果饮类,20301,果汁类,216079,纯鲜甘蔗汁
2,加工食品类,203,果饮类,20301,果汁类,216089,鲜纯哈密瓜汁
2,加工食品类,203,果饮类,20301,果汁类,216099,纯鲜梨汁
2,加工食品类,203,果饮类,20301,果汁类,216109,纯鲜杨桃汁
2,加工食品类,203,果饮类,20301,果汁类,216119,鲜纯椰肉汁
2,加工食品类,203,果饮类,20301,果汁类,216129,杨桃欢乐果汁
2,加工食品类,203,果饮类,20301,果汁类,216139,鲜纯阳光橙汁
2,加工食品类,203,果饮类,20301,果汁类,216149,胡萝卜苹果汁
2,加工食品类,203,果饮类,20301,果汁类,216159,鲜梨欢乐果汁
2,加工食品类,203,果饮类,20301,果汁类,216169,甜菜头欢乐果汁
2,加工食品类,203,果饮类,20301,果汁类,216179,停用
2,加工食品类,203,果饮类,20301,果汁类,216189,青瓜欢乐果汁
2,加工食品类,203,果饮类,20301,果汁类,216199,芹菜欢乐果汁
2,加工食品类,203,果饮类,20301,果汁类,216209,番茄复合汁(330ml)
2,加工食品类,203,果饮类,20301,果汁类,216219,榴莲复合汁（广）
2,加工食品类,202,沙拉类,20201,沙拉类,216259,鲜果龟苓膏
2,加工食品类,203,果饮类,20301,果汁类,217009,猴果滋 NFC 鲜榨橙汁
2,加工食品类,203,果饮类,20301,果汁类,217019,猴果滋 NFC 鲜榨西柚汁
2,加工食品类,203,果饮类,20301,果汁类,217029,猴果滋 NFC 鲜榨蓝莓草莓复合果汁
2,加工食品类,203,果饮类,20301,果汁类,217039,猴果滋NFC鲜榨芒果复合果汁
2,加工食品类,203,果饮类,20301,果汁类,217049,鲜榨奇异果汁
2,加工食品类,203,果饮类,20301,果汁类,217059,猴果滋NFC鲜榨水蜜桃复合果汁
2,加工食品类,203,果饮类,20301,果汁类,217069,猴果滋NFC鲜榨红芭乐复合果汁
2,加工食品类,203,果饮类,20301,果汁类,217079,鲜榨荔枝山竹汁
2,加工食品类,203,果饮类,20301,果汁类,217089,猴果滋NFC鲜榨葡萄汁
2,加工食品类,201,拼盘类,20101,拼盘类,217099,A级-去皮红钻软籽甜石榴（瓶装）
2,加工食品类,203,果饮类,20301,果汁类,217109,猴果滋 NFC 鲜榨百香果复合果汁
2,加工食品类,203,果饮类,20301,果汁类,217119,猴果滋 NFC 鲜榨金桔柠檬复合果汁
2,加工食品类,203,果饮类,20301,果汁类,217129,猴果滋NFC鲜榨良枝苹果汁
2,加工食品类,203,果饮类,20301,果汁类,217139,猴果滋NFC鲜榨菠萝苹果汁
2,加工食品类,201,拼盘类,20101,拼盘类,217149,B级200g盒装免洗进口黑提
2,加工食品类,201,拼盘类,20101,拼盘类,217159,B级200g盒装免洗千禧圣女果
2,加工食品类,201,拼盘类,20101,拼盘类,217169,A级开口椰青
2,加工食品类,201,拼盘类,20101,拼盘类,217179,B级200g盒装免洗进口红提
2,加工食品类,201,拼盘类,20101,拼盘类,217189,300g盒装单拼西瓜果盘
2,加工食品类,201,拼盘类,20101,拼盘类,217199,650g盒装鲜切带皮西瓜
2,加工食品类,203,果饮类,20301,果汁类,217219,牛油果复合汁（广）
2,加工食品类,208,水果雕刻类,20801,水果雕刻,217229,苹果艺术果雕
2,加工食品类,208,水果雕刻类,20801,水果雕刻,217239,西瓜艺术果雕
2,加工食品类,203,果饮类,20301,果汁类,217249,柠檬复合汁（广）
2,加工食品类,203,果饮类,20301,果汁类,217259,胡萝卜苹果汁（广）
2,加工食品类,204,甜品类,20401,果冰类,217269,猫山王榴莲冰棍
2,加工食品类,203,果饮类,20301,果汁类,217289,胡萝卜苹果芹菜汁（330ml）
2,加工食品类,203,果饮类,20301,果汁类,217369,甘蔗番茄汁（330ml）
2,加工食品类,203,果饮类,20301,果汁类,217439,甜菜头苹果汁（330ml）
2,加工食品类,203,果饮类,20301,果汁类,217449,苹果胡萝卜汁（330ml）
2,加工食品类,203,果饮类,20301,果汁类,217459,蜜梨青瓜汁（330ml）
2,加工食品类,202,沙拉类,20201,沙拉类,217469,水果沙拉酱
2,加工食品类,202,沙拉类,20201,沙拉类,217479,果酱
2,加工食品类,2,加工食品类,207,停用-水果罐头,217489,苹果醋金装
2,加工食品类,203,果饮类,20301,果汁类,217499,木瓜牛奶汁
2,加工食品类,202,沙拉类,20201,沙拉类,217509,纯果果冰
2,加工食品类,202,沙拉类,20201,沙拉类,217519,水果沙拉
2,加工食品类,204,甜品类,20401,果冰类,217529,榴莲膏
2,加工食品类,204,甜品类,20401,果冰类,217539,芒果膏
2,加工食品类,204,甜品类,20401,果冰类,217549,香蕉膏
2,加工食品类,204,甜品类,20401,果冰类,217559,椰子膏
2,加工食品类,204,甜品类,20401,果冰类,217569,冰淇淋粉银标
2,加工食品类,203,果饮类,20301,果汁类,217579,甘蔗汁(大杯)
2,加工食品类,203,果饮类,20301,果汁类,217589,甘蔗汁(小杯)
2,加工食品类,204,甜品类,20401,果冰类,217599,鲜果榴莲冰淇淋
2,加工食品类,204,甜品类,20401,果冰类,217609,鲜果芒果冰淇淋
2,加工食品类,204,甜品类,20401,果冰类,217619,鲜果凤梨冰淇淋
2,加工食品类,203,果饮类,20301,果汁类,217629,金火龙凤梨汁
2,加工食品类,204,甜品类,20401,果冰类,217639,原味冰淇淋（杯装）
2,加工食品类,202,沙拉类,20201,沙拉类,217649,沙拉酱10g(甜辣味)
2,加工食品类,202,沙拉类,20201,沙拉类,217659,沙拉酱10g（香甜味）
2,加工食品类,202,沙拉类,20201,沙拉类,217669,番茄酱10g
2,加工食品类,202,沙拉类,20201,沙拉类,217679,沙拉酱200g（香甜味）
2,加工食品类,208,水果雕刻类,20801,水果雕刻,217709,国级果雕艺术
2,加工食品类,208,水果雕刻类,20801,水果雕刻,217719,省级果雕艺术
2,加工食品类,208,水果雕刻类,20801,水果雕刻,217729,市级果雕艺术
2,加工食品类,208,水果雕刻类,20801,水果雕刻,217739,国级果绘艺术
2,加工食品类,208,水果雕刻类,20801,水果雕刻,217749,省级果绘艺术
2,加工食品类,208,水果雕刻类,20801,水果雕刻,217759,市级果绘艺术
2,加工食品类,208,水果雕刻类,20801,水果雕刻,217769,国级卡通水果
2,加工食品类,208,水果雕刻类,20801,水果雕刻,217779,省级卡通水果
2,加工食品类,208,水果雕刻类,20801,水果雕刻,217789,市级卡通水果
2,加工食品类,204,甜品类,20401,果冰类,217799,旺顿牌热带椰子冷冻饮品（机场店）
2,加工食品类,204,甜品类,20401,果冰类,217809,禾木牌榴莲雪糕（机场店）
2,加工食品类,204,甜品类,20401,果冰类,217819,禾木牌芒果雪糕（机场店）
2,加工食品类,203,果饮类,20301,果汁类,217829,柠檬复合汁
2,加工食品类,203,果饮类,20301,果汁类,217839,香蕉复合汁
2,加工食品类,203,果饮类,20301,果汁类,217849,番茄复合汁（1）
2,加工食品类,203,果饮类,20301,果汁类,217859,胡萝卜苹果汁
2,加工食品类,203,果饮类,20301,果汁类,217869,葡萄（提子）复合汁
2,加工食品类,203,果饮类,20301,果汁类,217879,木瓜复合汁
2,加工食品类,203,果饮类,20301,果汁类,217889,奇异果复合汁（1）
2,加工食品类,203,果饮类,20301,果汁类,217899,番石榴复合汁
2,加工食品类,203,果饮类,20301,果汁类,217909,胡萝卜橙汁
2,加工食品类,203,果饮类,20301,果汁类,217919,芒椰混合果汁
2,加工食品类,203,果饮类,20301,果汁类,217929,纯鲜甘蔗汁
2,加工食品类,203,果饮类,20301,果汁类,217939,纯鲜橙汁（1）
2,加工食品类,203,果饮类,20301,果汁类,217949,纯鲜橙汁（2）
2,加工食品类,203,果饮类,20301,果汁类,217959,纯鲜西瓜汁（1）
2,加工食品类,203,果饮类,20301,果汁类,217969,纯鲜梨汁（1）
2,加工食品类,203,果饮类,20301,果汁类,217979,纯苹果汁（1）
2,加工食品类,203,果饮类,20301,果汁类,217989,纯哈密瓜汁（2）
2,加工食品类,203,果饮类,20301,果汁类,217999,天然椰肉汁（2）
2,加工食品类,203,果饮类,20301,果汁类,218009,百香果复合汁
2,加工食品类,203,果饮类,20301,果汁类,218019,甜菜头复合汁
2,加工食品类,203,果饮类,20301,果汁类,218029,榴莲复合汁
2,加工食品类,203,果饮类,20301,果汁类,218039,牛油果复合汁
2,加工食品类,203,果饮类,20301,果汁类,218049,凤梨芒果汁（1）
2,加工食品类,203,果饮类,20301,果汁类,218059,红肉火龙果凤梨汁（1）
2,加工食品类,203,果饮类,20301,果汁类,218069,纯鲜橙汁（3）
2,加工食品类,203,果饮类,20301,果汁类,218079,纯梨汁（2）
2,加工食品类,203,果饮类,20301,果汁类,218089,纯梨汁（3）
2,加工食品类,203,果饮类,20301,果汁类,218099,纯苹果汁（2）
2,加工食品类,203,果饮类,20301,果汁类,218109,纯鲜西瓜汁（2）
2,加工食品类,203,果饮类,20301,果汁类,218119,纯鲜西瓜汁（3）
2,加工食品类,203,果饮类,20301,果汁类,218129,凤梨复合果汁（1）
2,加工食品类,203,果饮类,20301,果汁类,218139,凤梨复合汁（2）
2,加工食品类,203,果饮类,20301,果汁类,218149,凤梨复合汁（3）
2,加工食品类,203,果饮类,20301,果汁类,218159,凤梨芒果汁（2）
2,加工食品类,203,果饮类,20301,果汁类,218169,凤梨芒果汁（3）
2,加工食品类,203,果饮类,20301,果汁类,218179,葡萄复合汁（1）
2,加工食品类,203,果饮类,20301,果汁类,218189,葡萄复合汁（2）
2,加工食品类,203,果饮类,20301,果汁类,218199,葡萄复合汁（3）
2,加工食品类,203,果饮类,20301,果汁类,218209,提子复合汁（1）
2,加工食品类,203,果饮类,20301,果汁类,218219,提子复合汁（2）
2,加工食品类,203,果饮类,20301,果汁类,218229,提子复合汁（3）
2,加工食品类,203,果饮类,20301,果汁类,218239,红心火龙果凤梨汁（2）
2,加工食品类,203,果饮类,20301,果汁类,218249,番茄复合汁（2）
2,加工食品类,203,果饮类,20301,果汁类,218259,奇异果复合汁（2）
2,加工食品类,203,果饮类,20301,果汁类,218269,奇异果复合汁（3）
2,加工食品类,204,甜品类,20401,果冰类,218279,果Q冻
2,加工食品类,203,果饮类,20301,果汁类,218289,香蕉复合汁（广）
2,加工食品类,203,果饮类,20301,果汁类,218299,芒果复合汁（广）
2,加工食品类,203,果饮类,20301,果汁类,218309,番石榴复合汁（广）
2,加工食品类,203,果饮类,20301,果汁类,218319,草莓复合果汁（广）
2,加工食品类,203,果饮类,20301,果汁类,218329,青瓜复合汁（广）
2,加工食品类,203,果饮类,20301,果汁类,218339,火龙果复合汁（广）
2,加工食品类,203,果饮类,20301,果汁类,218349,木瓜复合汁（广）
2,加工食品类,203,果饮类,20301,果汁类,218359,芹菜复合汁（广）
2,加工食品类,203,果饮类,20301,果汁类,218369,葡萄复合汁（广）
2,加工食品类,203,果饮类,20301,果汁类,218379,甜菜头复合汁（广）
2,加工食品类,203,果饮类,20301,果汁类,218389,凤梨合复合汁（广）
2,加工食品类,203,果饮类,20301,果汁类,218399,纯鲜甘蔗汁（广）
2,加工食品类,203,果饮类,20301,果汁类,218409,纯鲜橙汁（广）
2,加工食品类,203,果饮类,20301,果汁类,218429,纯鲜西瓜汁（广）
2,加工食品类,203,果饮类,20301,果汁类,218439,纯鲜苹果汁（广）
2,加工食品类,203,果饮类,20301,果汁类,218449,纯鲜密瓜汁（广）
2,加工食品类,203,果饮类,20301,果汁类,218459,纯鲜杨桃汁（广）
2,加工食品类,203,果饮类,20301,果汁类,218469,天然椰肉汁（广）
2,加工食品类,203,果饮类,20301,果汁类,218479,番茄复合汁（广）
2,加工食品类,203,果饮类,20301,果汁类,218489,芒果椰子汁（广）
2,加工食品类,204,甜品类,20401,果冰类,218499,果Q冻（广）
2,加工食品类,201,拼盘类,20101,拼盘类,218509,果虫1号（广）
2,加工食品类,201,拼盘类,20101,拼盘类,218519,果虫2号（广）
2,加工食品类,201,拼盘类,20101,拼盘类,218529,果虫3号（广）
2,加工食品类,201,拼盘类,20101,拼盘类,218539,果虫4号（广）
2,加工食品类,201,拼盘类,20101,拼盘类,218549,果虫5号（广）
2,加工食品类,201,拼盘类,20101,拼盘类,218559,果虫6号（广）
2,加工食品类,201,拼盘类,20101,拼盘类,218569,果虫7号（广）
2,加工食品类,201,拼盘类,20101,拼盘类,218579,果虫8号（广）
2,加工食品类,201,拼盘类,20101,拼盘类,218589,果虫9号（广）
2,加工食品类,208,水果雕刻类,20801,水果雕刻,218599,国级果雕艺术 （广）
2,加工食品类,208,水果雕刻类,20801,水果雕刻,218609,省级果雕艺术 （广）
2,加工食品类,208,水果雕刻类,20801,水果雕刻,218619,市级果雕艺术 （广）
2,加工食品类,208,水果雕刻类,20801,水果雕刻,218629,国级果绘艺术 （广）
2,加工食品类,208,水果雕刻类,20801,水果雕刻,218639,省级果绘艺术 （广）
2,加工食品类,208,水果雕刻类,20801,水果雕刻,218649,市级果绘艺术（广）
2,加工食品类,208,水果雕刻类,20801,水果雕刻,218659,国级卡通水果（广）
2,加工食品类,208,水果雕刻类,20801,水果雕刻,218669,省级卡通水果（广）
2,加工食品类,208,水果雕刻类,20801,水果雕刻,218679,市级卡通水果（广）
2,加工食品类,203,果饮类,20301,果汁类,218689,香蕉雪梨汁
2,加工食品类,203,果饮类,20301,果汁类,218699,木椰混合果汁
2,加工食品类,203,果饮类,20301,果汁类,218709,芒橙混合果汁
2,加工食品类,203,果饮类,20301,果汁类,218719,蜜凤混合果汁
2,加工食品类,203,果饮类,20301,果汁类,218729,蓝莓苹果汁
2,加工食品类,203,果饮类,20301,果汁类,218739,木瓜凤梨汁
2,加工食品类,203,果饮类,20301,果汁类,218749,木瓜椰子汁（广）
2,加工食品类,203,果饮类,20301,果汁类,218759,香橙胡萝卜汁（广）
2,加工食品类,203,果饮类,20301,果汁类,218769,香橙芒果汁（广）
2,加工食品类,203,果饮类,20301,果汁类,218779,雪梨凤梨汁（广）
2,加工食品类,203,果饮类,20301,果汁类,218789,木瓜凤梨汁（广）
2,加工食品类,203,果饮类,20301,果汁类,218799,蓝莓苹果汁（广）
2,加工食品类,203,果饮类,20301,果汁类,218809,椰子草莓汁（广）
2,加工食品类,203,果饮类,20301,果汁类,218819,芒果苹果汁（广）
2,加工食品类,203,果饮类,20301,果汁类,218829,红心火龙果风梨汁（广）
2,加工食品类,203,果饮类,20301,果汁类,218839,冰鲜草莓汁
2,加工食品类,203,果饮类,20301,果汁类,218849,冰鲜黄桃汁
2,加工食品类,203,果饮类,20301,果汁类,218859,冰鲜无花果果汁
2,加工食品类,203,果饮类,20301,果汁类,218869,冰鲜洋梨汁
2,加工食品类,203,果饮类,20301,果汁类,218879,冰鲜白桃汁
2,加工食品类,203,果饮类,20301,果汁类,218889,天然椰肉汁
2,加工食品类,203,果饮类,20301,果汁类,218899,纯苹果汁
2,加工食品类,203,果饮类,20301,果汁类,218909,纯西瓜汁
2,加工食品类,203,果饮类,20301,果汁类,218919,冰鲜杏子汁
2,加工食品类,203,果饮类,20301,果汁类,218929,纯鲜石榴汁
2,加工食品类,203,果饮类,20301,果汁类,218939,菠萝蜜欢乐果汁
2,加工食品类,203,果饮类,20301,果汁类,218949,御品葡萄柠檬汁
2,加工食品类,203,果饮类,20301,果汁类,218959,目秀蓝莓汁
2,加工食品类,203,果饮类,20301,果汁类,218969,纯哈密瓜汁
2,加工食品类,203,果饮类,20301,果汁类,218979,加力百香果汁
2,加工食品类,203,果饮类,20301,果汁类,218989,津泉柠檬梨汁
2,加工食品类,203,果饮类,20301,果汁类,218999,沁香鲜橙汁
2,加工食品类,203,果饮类,20301,果汁类,219009,青瓜苹果汁
2,加工食品类,203,果饮类,20301,果汁类,219019,西柚汁
2,加工食品类,203,果饮类,20301,果汁类,219029,水蜜桃汁
2,加工食品类,203,果饮类,20301,果汁类,219039,苹果圣女果果汁
2,加工食品类,203,果饮类,20301,果汁类,219049,奇异果青瓜汁
2,加工食品类,203,果饮类,20301,果汁类,219059,奇异果橙汁
2,加工食品类,203,果饮类,20301,果汁类,219069,苹果番石榴汁
2,加工食品类,203,果饮类,20301,果汁类,219079,奇异果芒果汁
2,加工食品类,203,果饮类,20301,果汁类,219089,芒果银火龙汁
2,加工食品类,203,果饮类,20301,果汁类,219099,香蕉椰子汁
2,加工食品类,203,果饮类,20301,果汁类,219109,哈密瓜牛油果汁
2,加工食品类,203,果饮类,20301,果汁类,219119,牛油果椰子汁
2,加工食品类,203,果饮类,20301,果汁类,219129,苹果橙汁
2,加工食品类,203,果饮类,20301,果汁类,219139,青瓜葡萄汁
2,加工食品类,203,果饮类,20301,果汁类,219149,冰鲜草莓
2,加工食品类,203,果饮类,20301,果汁类,219159,冰鲜黄桃
2,加工食品类,203,果饮类,20301,果汁类,219169,冰鲜无花果
2,加工食品类,203,果饮类,20301,果汁类,219179,冰鲜洋梨
2,加工食品类,203,果饮类,20301,果汁类,219189,冰鲜白桃
2,加工食品类,203,果饮类,20301,果汁类,219199,冰鲜杏
2,加工食品类,201,拼盘类,20101,拼盘类,219209,果虫加工外单
2,加工食品类,203,果饮类,20301,果汁类,219219,暖心御品A
2,加工食品类,203,果饮类,20301,果汁类,219229,暖心御品B
2,加工食品类,203,果饮类,20301,果汁类,219239,暖心御品C
2,加工食品类,203,果饮类,20301,果汁类,219249,暖心御品D
2,加工食品类,203,果饮类,20301,果汁类,219259,冰糖雪梨花果茶
2,加工食品类,203,果饮类,20301,果汁类,219269,百香茉莉果茶
2,加工食品类,203,果饮类,20301,果汁类,219279,紫薯淮山汁
2,加工食品类,203,果饮类,20301,果汁类,219289,干果红薯谷粒饮
2,加工食品类,203,果饮类,20301,果汁类,219299,干果南瓜谷粒饮
2,加工食品类,203,果饮类,20301,果汁类,219319,干果马铃薯谷粒饮
2,加工食品类,203,果饮类,20301,果汁类,219329,醇香玉米汁-暖心系列
2,加工食品类,203,果饮类,20301,果汁类,219339,香蕉玉米汁-暖心系列
2,加工食品类,203,果饮类,20301,果汁类,219349,胡萝卜玉米汁-暖心系列
2,加工食品类,203,果饮类,20301,果汁类,219359,木瓜玉米汁-暖心系列
2,加工食品类,203,果饮类,20301,果汁类,219369,牛油果哈密瓜汁
2,加工食品类,203,果饮类,20301,果汁类,219379,榴莲哈密瓜汁
2,加工食品类,203,果饮类,20301,果汁类,219389,纯凤梨汁
2,加工食品类,203,果饮类,20301,果汁类,219399,草莓百香果汁
2,加工食品类,203,果饮类,20301,果汁类,219409,冷鲜去皮甘蔗
2,加工食品类,203,果饮类,20301,果汁类,219419,牛油果橙汁
2,加工食品类,203,果饮类,20301,果汁类,219429,牛油果椰青汁
2,加工食品类,203,果饮类,20301,果汁类,219439,果雪（鲜百香果）
2,加工食品类,203,果饮类,20301,果汁类,219440,果雪（鲜哈）
2,加工食品类,203,果饮类,20301,果汁类,219441,果雪（榴莲）
2,加工食品类,203,果饮类,20301,果汁类,219448,果雪（鲜芒果）mini
2,加工食品类,203,果饮类,20301,果汁类,219449,果雪（鲜芒果）
2,加工食品类,203,果饮类,20301,果汁类,219458,果雪（泰国鲜椰）mini
2,加工食品类,203,果饮类,20301,果汁类,219459,果雪（泰国鲜椰）
2,加工食品类,203,果饮类,20301,果汁类,219469,牛油果草莓汁
2,加工食品类,203,果饮类,20301,果汁类,219479,鲜榨果汁（备用）
2,加工食品类,203,果饮类,20301,果汁类,220009,猴果滋NFC鲜榨百香果复合果汁（1瓶）
3,干果类,301,干果类,30101,干果类,300001,我滴派对
3,干果类,301,干果类,30101,干果类,300002,健万家黄桃
3,干果类,301,干果类,30101,干果类,300003,健万家桔子
3,干果类,301,干果类,30101,干果类,300004,天新发菠萝蜜干
3,干果类,301,干果类,30101,干果类,300005,天新发综合果蔬干
3,干果类,301,干果类,30101,干果类,300006,天新发芭蕉干
3,干果类,301,干果类,30101,干果类,300007,丰灵TIPO面包干
3,干果类,301,干果类,30101,干果类,300008,丰乐若羌红枣
3,干果类,301,干果类,30101,干果类,300009,丰乐新疆红枣特级
3,干果类,301,干果类,30101,干果类,300010,奶香花生
3,干果类,301,干果类,30101,干果类,300011,手剥碧根果(300g)
3,干果类,301,干果类,30101,干果类,300012,碧根果(448g )
3,干果类,301,干果类,30101,干果类,300013,碧根果(250g)
3,干果类,301,干果类,30101,干果类,300014,开心果(500g )
3,干果类,301,干果类,30101,干果类,300015,开口松籽(350g)
3,干果类,301,干果类,30101,干果类,300019,100g圣女果欧式果脯
3,干果类,301,干果类,30101,干果类,300021,黄叶香香脆花生米（60g）
3,干果类,301,干果类,30101,干果类,300022,黄叶香香脆花生米（253g）
3,干果类,301,干果类,30101,干果类,300023,佳宝加应子(80g)
3,干果类,301,干果类,30101,干果类,300024,佳宝九制陈皮(25g)
3,干果类,301,干果类,30101,干果类,300025,佳宝青梅(85g)
3,干果类,301,干果类,30101,干果类,300026,佳宝无花果(80g)
3,干果类,301,干果类,30101,干果类,300027,佳宝盐津葡萄(110g)
3,干果类,301,干果类,30101,干果类,300028,佳宝盐津桃肉(100g)
3,干果类,301,干果类,30101,干果类,300029,200g圣女果欧式果脯
3,干果类,301,干果类,30101,干果类,300030,佳宝杨梅(55g)
3,干果类,301,干果类,30101,干果类,300031,春光特制椰子糖(228g )
3,干果类,301,干果类,30101,干果类,300032,枣旺枣安400g
3,干果类,301,干果类,30101,干果类,300033,枣旺枣安250g
3,干果类,301,干果类,30101,干果类,300034,潮汕润喉果(300g)
3,干果类,301,干果类,30101,干果类,300035,潮汕黄皮果(300g)
3,干果类,301,干果类,30101,干果类,300036,潮汕话梅皇(200g)
3,干果类,301,干果类,30101,干果类,300037,潮汕甘草橄榄(300g)
3,干果类,301,干果类,30101,干果类,300038,潮汕老陈皮(250g)
3,干果类,301,干果类,30101,干果类,300039,100g木瓜粒欧式果脯
3,干果类,301,干果类,30101,干果类,300040,潮汕老药桔(350g)
3,干果类,301,干果类,30101,干果类,300041,丰乐健康红枣（礼盒）
3,干果类,301,干果类,30101,干果类,300042,榴的华榴莲干
3,干果类,301,干果类,30101,干果类,300043,袋装何字松子仁
3,干果类,301,干果类,30101,干果类,300044,盐焗开心果
3,干果类,301,干果类,30101,干果类,300045,南非夏威夷果
3,干果类,301,干果类,30101,干果类,300046,什锦菇菜脆
3,干果类,301,干果类,30101,干果类,300047,香菇珍脆
3,干果类,301,干果类,30101,干果类,300048,泰国榴莲干
3,干果类,301,干果类,30101,干果类,300049,200g木瓜粒欧式果脯
3,干果类,301,干果类,30101,干果类,300050,秋葵脆
3,干果类,301,干果类,30101,干果类,300051,智利蔓越莓干
3,干果类,301,干果类,30101,干果类,300052,土耳其榛子仁
3,干果类,301,干果类,30101,干果类,300053,土耳其杏干
3,干果类,301,干果类,30101,干果类,300054,土耳其无花果
3,干果类,301,干果类,30101,干果类,300055,芳草原味瓜子
3,干果类,301,干果类,30101,干果类,300056,芳草山核桃味瓜子
3,干果类,301,干果类,30101,干果类,300059,100g柚皮粒欧式果脯
3,干果类,301,干果类,30101,干果类,300069,200g柚皮粒欧式果脯
3,干果类,301,干果类,30101,干果类,300079,榴莲干
3,干果类,301,干果类,30101,干果类,300089,维他奶原味豆奶
3,干果类,301,干果类,30101,干果类,300099,山竹毡毛五月茶果汁
3,干果类,301,干果类,30101,干果类,3001064,电脑打印纸（三联）
3,干果类,301,干果类,30101,干果类,300109,陕北红枣
3,干果类,301,干果类,30101,干果类,300119,小银杏
3,干果类,301,干果类,30101,干果类,300129,罐头
3,干果类,301,干果类,30101,干果类,300139,无核荔枝干
3,干果类,301,干果类,30101,干果类,300149,山竹汁（纯）
3,干果类,301,干果类,30101,干果类,300159,石榴汁
3,干果类,301,干果类,30101,干果类,300169,580g韩国柚子茶
3,干果类,301,干果类,30101,干果类,300179,甜糯玉米225克
3,干果类,301,干果类,30101,干果类,300189,云南盐局核桃
3,干果类,301,干果类,30101,干果类,300199,泽雄牌金枕头榴莲干
3,干果类,301,干果类,30101,干果类,300209,海拔核桃（大）
3,干果类,301,干果类,30101,干果类,300219,1000g韩国柚子茶
3,干果类,301,干果类,30101,干果类,300229,疆域大枣（散装）
3,干果类,301,干果类,30101,干果类,300239,(瓶装)木糖醇
3,干果类,301,干果类,30101,干果类,300249,张晓梅-话梅
3,干果类,301,干果类,30101,干果类,300259,吉星拱照-盐津桃肉
3,干果类,301,干果类,30101,干果类,300269,日光牌无核西梅（405g）
3,干果类,301,干果类,30101,干果类,300279,罐装何字手剥松子
3,干果类,301,干果类,30101,干果类,300289,吉星拱照-山楂酪
3,干果类,301,干果类,30101,干果类,300299,新疆绿葡萄干
3,干果类,301,干果类,30101,干果类,300309,金南蜂蜜芦荟茶
3,干果类,301,干果类,30101,干果类,300319,金南蜂蜜红枣茶
3,干果类,301,干果类,30101,干果类,300329,超强薄荷口香糖
3,干果类,301,干果类,30101,干果类,300339,真知棒
3,干果类,301,干果类,30101,干果类,300349,大大泡泡糖
3,干果类,301,干果类,30101,干果类,300359,大大卷
3,干果类,301,干果类,30101,干果类,300369,大大果冻泡泡糖
3,干果类,301,干果类,30101,干果类,300379,脆香米巧克力40g
3,干果类,301,干果类,30101,干果类,300389,盐焗美国杏仁（480g）
3,干果类,301,干果类,30101,干果类,300395,1000g韩国柠檬茶
3,干果类,301,干果类,30101,干果类,300399,夏威夷果
3,干果类,301,干果类,30101,干果类,300409,碧根果
