orgcode,orgdesc,storescode,storesname
shpszx,上海区,720226,上海徐汇区钦州北路店
shpszx,上海区,720227,上海浦东新区庆荣路店
shpszx,上海区,720228,上海普陀区宜川路店
shpszx,上海区,720229,上海闸北区灵石路店
shpszx,上海区,720230,上海浦东新区秋岚路店
shpszx,上海区,720231,上海普陀区宁夏路店
shpszx,上海区,720232,上海普陀区新村路店
shpszx,上海区,720233,上海浦东新区南泉北路店
shpszx,上海区,720234,上海浦东新区新德路店
shpszx,上海区,720235,上海普陀区曹杨路店
shpszx,上海区,720236,上海普陀区铜川路店
shpszx,上海区,720237,上海嘉定区城中路店
shpszx,上海区,720238,上海浦东新区德川路店
shpszx,上海区,720239,上海静安区临汾路2店
shpszx,上海区,720240,上海宝山区聚丰园路2店
shpszx,上海区,720241,上海静安区宜川路2店
shpszx,上海区,720242,上海嘉定区安亭阜康西路店
shpszx,上海区,720243,上海嘉定区安亭昌吉路店
shpszx,上海区,720244,上海嘉定区安亭新源路店
shpszx,上海区,720245,上海闵行区浦晓路店
shpszx,上海区,720246,上海嘉定区安亭新源路2店
shpszx,上海区,720247,上海浦东新区芳华路店
shpszx,上海区,720248,上海浦东新区高东新路店
shpszx,上海区,720249,上海松江区新南街2店
shpszx,上海区,720250,上海闵行区浦驰路店
shpszx,上海区,720251,上海浦东新区莲园路店
shpszx,上海区,720252,上海虹口区赤峰路店
shpszx,上海区,720253,上海长宁区玉屏南路店
shpszx,上海区,720254,上海浦东新区三舒路店
shpszx,上海区,720255,上海虹口区祥德路店
shpszx,上海区,720256,上海静安区西康路店
shpszx,上海区,720257,上海黄浦区南京西路店
shpszx,上海区,720258,上海嘉定区温宿路店
shpszx,上海区,720259,上海黄浦区西凌家宅路店
shpszx,上海区,720260,上海宝山区龙镇路店
shpszx,上海区,720261,上海浦东新区秀沿路店
shpszx,上海区,720262,上海普陀区东新路店
shpszx,上海区,720263,上海长宁区天山西路店
shpszx,上海区,720264,上海宝山区共富路店
shpszx,上海区,720265,上海嘉定区红石路店
shpszx,上海区,720266,上海浦东新区博兴路2店
shpszx,上海区,720267,上海浦东新区东波路店
shpszx,上海区,720268,上海闵行区罗锦路店
shpszx,上海区,720269,上海浦东新区银山路店
shpszx,上海区,720270,上海浦东新区益江路店
shpszx,上海区,720271,上海宝山区长江西路店
shpszx,上海区,720272,上海松江区中山东路店
shpszx,上海区,720273,上海嘉定区封周路店
shpszx,上海区,720274,上海嘉定区德华路店
shpszx,上海区,720275,上海嘉定区仓场路店
shpszx,上海区,720276,上海嘉定区永靖路店
shpszx,上海区,720277,上海长宁区天山河畔花园店
shpszx,上海区,720278,上海闵行区永德路2店
shpszx,上海区,720279,上海松江区仓华路店
shpszx,上海区,720280,上海嘉定区福海路店
shpszx,上海区,720281,上海徐汇区龙漕路店
shpszx,上海区,720282,上海嘉定区海波路店
shpszx,上海区,720283,上海闵行区万科城市花园店
shpszx,上海区,720284,上海宝山区高杨佳苑店
shpszx,上海区,720285,上海宝山区长江西路2店
shpszx,上海区,720286,上海浦东新区利津路店
shpszx,上海区,720287,上海闸北区大宁路店
shpszx,上海区,720288,上海浦东新区龚华路店
shpszx,上海区,720289,上海长宁区定西路店
shpszx,上海区,720290,上海浦东新区灵山路店
shpszx,上海区,720291,上海浦东新区孙桥路店
shpszx,上海区,720292,上海浦东新区三彩路店
shpszx,上海区,720293,上海浦东新区陈春东路店
shpszx,上海区,720294,上海浦东新区台儿庄路2店
shpszx,上海区,720295,上海徐汇区上中西路店
shpszx,上海区,720296,上海宝山区殷高西路店
shpszx,上海区,720297,上海杨浦区靖宇东路店
shpszx,上海区,720298,上海闵行区永平路店
shpszx,上海区,720299,上海闵行区古美路3店
shpszx,上海区,720300,上海闵行区浦驰路2店
shpszx,上海区,720301,上海虹口区武进路店 
shpszx,上海区,720302,上海市松江区人民北路店
shpszx,上海区,720303,上海杨浦区双阳路店
shpszx,上海区,720304,上海浦东新区板泉路店
shpszx,上海区,720305,上海静安区西康路2店
shpszx,上海区,720306,上海市浦东新区杨南路店
shpszx,上海区,720307,上海闵行区万科金街店
shpszx,上海区,720308,上海静安区阳城路店
shpszx,上海区,720309,上海黄浦区丽园路店
shpszx,上海区,720310,上海闵行区龙茗路店
shpszx,上海区,720311,上海浦东新区唐安路店
shpszx,上海区,720312,上海浦东新区康沈路店
shpszx,上海区,720313,上海黄浦区瞿溪路店
shpszx,上海区,720314,上海宝山区共和新路店
shpszx,上海区,720315,上海杨浦区政通路店
shpszx,上海区,720316,上海宝山区大华三路店
shpszx,上海区,720317,上海杨浦区永吉路店
shpszx,上海区,720318,上海普陀区新村路2店
shpszx,上海区,720321,上海松江区金地自在城店
shpszx,上海区,720729,xxx
bjpszx,北京区,730001,北京朝阳区融科橄榄城店
bjpszx,北京区,730002,北京朝阳区望京西园店
bjpszx,北京区,730003,北京朝阳区芳园里店
bjpszx,北京区,730004,北京朝阳区嘉铭桐城店
bjpszx,北京区,730005,北京朝阳区蓝堡国际公寓店
bjpszx,北京区,730006,北京朝阳区阳光上东店
bjpszx,北京区,730007,北京朝阳区茉藜园店
bjpszx,北京区,730008,北京朝阳区远洋天地店
bjpszx,北京区,730009,北京朝阳区天鹅湾店
bjpszx,北京区,730010,北京朝阳区金港国际店
bjpszx,北京区,730011,北京朝阳区青年路店
bjpszx,北京区,730012,北京东城区新景家园店
bjpszx,北京区,730013,北京朝阳区富力城店
bjpszx,北京区,730014,北京朝阳区后现代城店
bjpszx,北京区,730015,鲜果吧客北京朝阳区富力城店
bjpszx,北京区,730016,北京朝阳区华侨城店
bjpszx,北京区,730017,北京朝阳区美景东方店
bjpszx,北京区,730018,北京朝阳区筑华年店
bjpszx,北京区,730019,北京朝阳区倚林佳园店
bjpszx,北京区,730020,北京海淀区时雨园店
bjpszx,北京区,730021,北京丰台区三环新城店
bjpszx,北京区,730022,北京石景山区金顶阳光店
bjpszx,北京区,730023,北京石景山区重聚园店
bjpszx,北京区,730024,北京丰台区金润家园店
bjpszx,北京区,730025,北京朝阳区珠江帝景店
bjpszx,北京区,730026,北京西城区马连道中里店
bjpszx,北京区,730027,北京朝阳区和平家园店
bjpszx,北京区,730028,北京丰台区星河苑店
bjpszx,北京区,730029,北京丰台区开阳里店
bjpszx,北京区,730030,北京丰台区珠江峰景店
bjpszx,北京区,730031,北京朝阳区天之骄子店
bjpszx,北京区,730032,北京东城区国瑞城店
bjpszx,北京区,730033,北京朝阳区武圣西里店
bjpszx,北京区,730034,北京朝阳区国美第一城店
bjpszx,北京区,730035,北京西城区中信城店
bjpszx,北京区,730036,北京朝阳区富力又一城店
bjpszx,北京区,730037,北京朝阳区奥林匹克花园店
bjpszx,北京区,730038,北京大兴区鸿坤理想城店
bjpszx,北京区,730039,北京东城区富贵园店
bjpszx,北京区,730040,北京西城区清芷园店
bjpszx,北京区,730041,北京朝阳区九龙花园店
bjpszx,北京区,730042,北京海淀区定慧寺店
bjpszx,北京区,730043,北京朝阳区卡夫卡公社店
bjpszx,北京区,730044,北京丰台区星河城店
bjpszx,北京区,730045,北京海淀区蜂鸟家园店
bjpszx,北京区,730046,北京朝阳区丽景园店
bjpszx,北京区,730047,北京丰台区大成路店
bjpszx,北京区,730048,北京石景山区远洋山水店
bjpszx,北京区,730049,北京大兴区时代龙河大道店
bjpszx,北京区,730050,北京海淀区文慧园店
bjpszx,北京区,730051,北京石景山区西山枫林店
bjpszx,北京区,730052,北京大兴区清欣园店
bjpszx,北京区,730053,北京朝阳区金蝉南里店 
bjpszx,北京区,730054,北京朝阳区双花园南里店
bjpszx,北京区,730055,北京市朝阳区百环家园店
bjpszx,北京区,730056,北京丰台区怡海花园店
bjpszx,北京区,730057,北京朝阳区酒仙桥路店
bjpszx,北京区,730058,北京丰台区阳光花园店
bjpszx,北京区,730059,北京朝阳区七圣南路店
bjpszx,北京区,730060,北京朝阳区翠城罄园店
bjpszx,北京区,730061,北京市丰台区威尔夏大道店
bjpszx,北京区,730062,北京市大兴区兴海家园店
bjpszx,北京区,730063,北京东城区新怡家园店
bjpszx,北京区,730064,北京市朝阳区亮马嘉园店
bjpszx,北京区,730065,北京市海淀区交大嘉园店
bjpszx,北京区,730066,北京市朝阳区常营北辰福第店
bjpszx,北京区,730067,北京市东城区瓷器口地铁站店
bjpszx,北京区,730068,北京市丰台区远洋自然店
bjpszx,北京区,730069,北京市朝阳区东坝金泽家园店
bjpszx,北京区,730070,北京市丰台区四方景园店
bjpszx,北京区,730071,北京市朝阳区兴隆家园店
bjpszx,北京区,730072,北京市丰台区彩虹城店
bjpszx,北京区,730073,北京朝阳区建国里店
bjpszx,北京区,730074,北京市通州区华业东方玫瑰园店
bjpszx,北京区,730075,北京市朝阳区鹿港嘉苑店
bjpszx,北京区,730076,北京市朝阳区金隅泰和园店
bjpszx,北京区,730077,北京市朝阳区明天第一城店
bjpszx,北京区,730078,北京市朝阳区沿海赛洛城店
bjpszx,北京区,730079,北京市西城区西四地铁站店
bjpszx,北京区,730080,北京市海淀区橡树湾店
bjpszx,北京区,730081,北京市西城区阳光丽景园店
bjpszx,北京区,730082,北京市朝阳区格林莱雅店
bjpszx,北京区,730083,北京市朝阳区金泰丽富嘉园店
bjpszx,北京区,730084,北京市东城区景泰鼎盛园店
bjpszx,北京区,730085,北京市丰台区草桥欣园店
bjpszx,北京区,730086,北京市朝阳区花园闸北里店
bjpszx,北京区,730087,北京市大兴区林肯公园店
bjpszx,北京区,730088,北京市朝阳区杨闸环岛店
bjpszx,北京区,730089,北京市朝阳区康惠园店
bjpszx,北京区,730090,北京市朝阳区润枫水尚店
bjpszx,北京区,730091,北京市东城区东花市南路店
bjpszx,北京区,730092,北京市朝阳区北花园店
bjpszx,北京区,730093,北京市朝阳区世纪东方嘉园店
bjpszx,北京区,730094,北京市朝阳区惠生园店
bjpszx,北京区,730095,北京海淀区西山国际城店
bjpszx,北京区,730096,北京市朝阳区康营家园店
bjpszx,北京区,730097,北京市大兴区小康家园店
bjpszx,北京区,730098,北京丰台区珠江骏景店
bjpszx,北京区,730099,北京市大兴区清澄名苑店
bjpszx,北京区,730100,北京市丰台区名都家苑店
bjpszx,北京区,730101,北京朝阳区大屯里店
bjpszx,北京区,730102,北京市丰台区草桥东路店
bjpszx,北京区,730103,北京市石景山区依翠园店
bjpszx,北京区,730104,北京市大兴区保利春天店
bjpszx,北京区,730105,北京市朝阳区福润四季店
bjpszx,北京区,730106,北京市丰台区七克拉店
bjpszx,北京区,730107,北京市通州区富力尚悦居店
bjpszx,北京区,730108,北京市朝阳区绣菊园店
bjpszx,北京区,730109,北京市丰台区康馨家园店
bjpszx,北京区,730110,北京市西城区平安里地铁站店
bjpszx,北京区,730111,北京市大兴区康乃馨城店
bjpszx,北京区,730112,北京市丰台区靛厂路店
bjpszx,北京区,730113,北京市通州区新通国际花园店
bjpszx,北京区,730114,北京市朝阳区奥林匹克三期店
bjpszx,北京区,730115,北京市石景山区鲁谷东街店
bjpszx,北京区,730116,北京市通州区果园地铁站店
bjpszx,北京区,730117,北京市大兴区兴华园店
bjpszx,北京区,730118,北京市通州区珠江逸景家园店
bjpszx,北京区,730119,北京市海淀区和泓四季店
bjpszx,北京区,730122,北京市大兴区金地格林小镇店
bjpszx,北京区,730123,北京市昌平区领秀慧谷店
bjpszx,北京区,730124,北京市朝阳区东湖渠地铁站店
bjpszx,北京区,730125,北京市朝阳区枣营北里店
bjpszx,北京区,730126,北京市海淀区科学院南路店
bjpszx,北京区,730127,北京市通州区加州小镇店
bjpszx,北京区,730128,北京市朝阳区万科星园店
bjpszx,北京区,730129,北京市西城区陶然北岸店
bjpszx,北京区,730130,北京市朝阳区首开常青藤店
bjpszx,北京区,730131,北京市朝阳区美立方店
bjpszx,北京区,730132,天津市西青区美域豪庭店
bjpszx,北京区,730133,天津市南开区时代奥城店
bjpszx,北京区,730134,天津市北辰区柴楼兴园店
bjpszx,北京区,730135,北京市海淀区碧水云天店
bjpszx,北京区,730136,天津市东丽区保利玫瑰湾店
bjpszx,北京区,730137,天津市西青区富力湾店
bjpszx,北京区,730138,天津市河西区庆荣里店
bjpszx,北京区,730139,北京市朝阳门南小街店
bjpszx,北京区,730140,北京市朝阳区周庄嘉园店
bjpszx,北京区,730141,北京市朝阳区新城国际店
bjpszx,北京区,730142,天津市南开区鞍山西道店
bjpszx,北京区,730143,北京市朝阳区金都杭城店
bjpszx,北京区,730144,天津市南开区大悦城店
bjpszx,北京区,730145,北京市通州区八里桥店
bjpszx,北京区,730146,北京市海淀区苏州街地铁站店
bjpszx,北京区,730147,天津市河东区中山门店
bjpszx,北京区,730148,北京市朝阳区望京商业街前置仓店
bjpszx,北京区,730149,北京市丰台区万年花城店
bjpszx,北京区,730150,北京市昌平区回龙观前置仓店
bjpszx,北京区,730151,北京市海淀区中关村前置仓店
bjpszx,北京区,730152,北京市昌平区天通苑前置仓店
bjpszx,北京区,730153,北京市海淀区腾讯店
bjpszx,北京区,730154,北京市朝阳区康营家园2店
bjpszx,北京区,730155,北京市海淀区马甸前置仓店
ncpszx,南昌区,740001,南昌红谷滩新区鹿暻店
ncpszx,南昌区,740002,南昌红谷滩新区世纪中央城店
ncpszx,南昌区,740003,南昌红谷滩新区汇龙铭都店
ncpszx,南昌区,740004,南昌青山湖区恒茂国际店
ncpszx,南昌区,740005,南昌青云谱区象湖威尼斯店
ncpszx,南昌区,740006,南昌红谷滩新区万达星城店
ncpszx,南昌区,740007,南昌东湖区锦苑春天店
ncpszx,南昌区,740008,南昌东湖区叠山路店
ncpszx,南昌区,740009,南昌西湖区系马桩店
ncpszx,南昌区,740010,南昌红谷滩新区凯旋店
ncpszx,南昌区,740011,南昌红谷滩新区香域尚城店
ncpszx,南昌区,740012,南昌西湖区龙盛佳园店
ncpszx,南昌区,740013,南昌南昌县梦里水乡店
ncpszx,南昌区,740014,南昌青山湖区锦绣春天店
ncpszx,南昌区,740015,南昌西湖区桃花源居店
ncpszx,南昌区,740016,南昌红谷滩新区地中海阳光店
ncpszx,南昌区,740017,南昌西湖区广场东路店
ncpszx,南昌区,740018,南昌南昌县象湖明珠店
ncpszx,南昌区,740019,南昌南昌县正荣之都店
ncpszx,南昌区,740020,南昌西湖区澳利雅苑店
ncpszx,南昌区,740021,南昌青云谱区玉河明珠店
ncpszx,南昌区,740022,南昌南昌县平安象湖风情店
ncpszx,南昌区,740023,南昌西湖区国际华城店
ncpszx,南昌区,740024,南昌西湖区南浦路店
